Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,Volume
17.12.2025,157.327,158.578,158.611,156.351,"11,34B","-0,79%",11340000000.0
16.12.2025,158.578,162.482,162.482,158.558,"9,92B","-2,40%",9920000000.0
15.12.2025,162.482,160.766,163.073,160.766,"8,23B","1,07%",8230000000.0
12.12.2025,160.766,159.189,161.263,159.189,"7,67B","0,99%",7670000000.0
11.12.2025,159.189,159.072,159.85,158.098,"7,02B","0,07%",7020000000.0
10.12.2025,159.075,157.984,159.691,157.628,"8,24B","0,69%",8240000000.0
09.12.2025,157.981,158.187,158.851,155.188,"8,70B","-0,13%",8700000000.0
08.12.2025,158.187,157.369,159.235,157.369,"9,02B","0,52%",9020000000.0
05.12.2025,157.369,164.461,165.036,157.007,"14,53B","-4,31%",14530000000.0
04.12.2025,164.456,161.76,164.551,161.759,"10,59B","1,67%",10590000000.0
03.12.2025,161.755,161.094,161.963,161.093,"8,29B","0,41%",8289999999.999999
02.12.2025,161.092,158.612,161.092,158.612,"8,43B","1,56%",8430000000.0
01.12.2025,158.611,159.073,159.224,158.029,"7,50B","-0,29%",7500000000.0
28.11.2025,159.072,158.358,159.689,158.078,"8,02B","0,45%",8020000000.0
27.11.2025,158.36,158.554,158.864,158.167,"4,47B","-0,12%",4470000000.0
26.11.2025,158.555,155.915,158.714,155.914,"8,60B","1,70%",8600000000.0
25.11.2025,155.91,155.278,156.373,154.821,"6,93B","0,41%",6930000000.0
24.11.2025,155.278,154.769,155.832,154.529,"9,28B","0,33%",9280000000.0
21.11.2025,154.77,155.381,155.387,153.571,"7,85B","-0,39%",7850000000.0
19.11.2025,155.381,156.522,156.522,155.212,"8,82B","-0,73%",8820000000.0
18.11.2025,156.522,156.99,157.04,155.834,"8,72B","-0,30%",8720000000.0
17.11.2025,156.993,157.742,157.901,156.568,"8,42B","-0,47%",8420000000.0
14.11.2025,157.739,157.162,158.366,156.656,"7,98B","0,37%",7980000000.0
13.11.2025,157.162,157.633,158.319,156.509,"10,56B","-0,30%",10560000000.0
12.11.2025,157.633,157.749,158.134,156.56,"11,23B","-0,07%",11230000000.0
11.11.2025,157.749,155.257,158.467,155.252,"12,88B","1,60%",12880000000.0
10.11.2025,155.257,154.061,155.601,154.058,"7,75B","0,77%",7750000000.0
07.11.2025,154.064,153.339,154.066,152.368,"9,47B","0,47%",9470000000.0
06.11.2025,153.339,153.297,154.352,153.235,"9,39B","0,03%",9390000000.0
05.11.2025,153.294,150.709,153.583,150.296,"9,80B","1,72%",9800000000.0
04.11.2025,150.704,150.453,150.888,149.979,"7,54B","0,17%",7540000000.0
03.11.2025,150.454,149.551,150.761,149.551,"7,67B","0,61%",7670000000.0
31.10.2025,149.54,148.774,149.636,148.774,"8,91B","0,51%",8910000000.0
30.10.2025,148.78,148.632,149.234,147.546,"7,30B","0,10%",7300000000.0
29.10.2025,148.633,147.43,149.067,147.43,"8,00B","0,82%",8000000000.0
28.10.2025,147.429,146.97,147.811,146.575,"7,11B","0,31%",7110000000.0
27.10.2025,146.969,146.174,147.977,146.174,"6,45B","0,55%",6450000000.0
24.10.2025,146.172,145.721,147.24,145.721,"6,49B","0,31%",6490000000.0
23.10.2025,145.721,144.881,146.358,144.881,"6,60B","0,59%",6600000000.0
22.10.2025,144.873,144.094,145.048,144.039,"7,02B","0,55%",7020000000.0
21.10.2025,144.085,144.509,144.795,143.829,"6,19B","-0,29%",6190000000.0
20.10.2025,144.509,143.399,145.216,143.396,"6,79B","0,77%",6790000000.0
17.10.2025,143.399,142.2,143.424,141.248,"8,88B","0,84%",8880000000.0
16.10.2025,142.2,142.604,143.191,141.446,"7,39B","-0,28%",7390000000.0
15.10.2025,142.604,141.683,142.905,141.154,"10,32B","0,65%",10320000000.0
14.10.2025,141.683,141.788,142.589,141.334,"7,12B","-0,07%",7120000000.0
13.10.2025,141.783,140.682,142.303,140.682,"5,53B","0,78%",5530000000.0
10.10.2025,140.68,141.725,142.274,140.231,"8,28B","-0,73%",8279999999.999999
09.10.2025,141.708,142.148,143.212,141.603,"6,82B","-0,31%",6820000000.0
08.10.2025,142.145,141.356,142.385,141.356,"7,53B","0,56%",7530000000.0
07.10.2025,141.356,143.606,143.606,141.035,"9,27B","-1,57%",9270000000.0
06.10.2025,143.608,144.202,144.532,143.376,"5,98B","-0,41%",5980000000.0
03.10.2025,144.201,143.95,144.518,143.676,"6,18B","0,17%",6180000000.0
02.10.2025,143.95,145.517,145.621,143.635,"7,25B","-1,08%",7250000000.0
01.10.2025,145.517,146.237,146.879,145.193,"8,34B","-0,49%",8340000000.0
30.09.2025,146.237,146.337,147.578,145.774,"9,48B","-0,07%",9480000000.0
29.09.2025,146.337,145.447,147.558,145.447,"7,07B","0,61%",7070000000.0
26.09.2025,145.447,145.326,146.235,145.146,"6,34B","0,10%",6340000000.0
25.09.2025,145.306,146.492,146.519,145.187,"8,29B","-0,81%",8289999999.999999
24.09.2025,146.492,146.426,146.585,146.067,"7,29B","0,05%",7290000000.0
23.09.2025,146.425,145.112,147.178,145.107,"8,14B","0,91%",8140000000.000001
22.09.2025,145.109,145.864,145.864,144.117,"9,43B","-0,52%",9430000000.0
19.09.2025,145.865,145.499,146.399,145.496,"10,28B","0,25%",10280000000.0
18.09.2025,145.499,145.594,145.726,144.993,"8,37B","-0,06%",8369999999.999999
17.09.2025,145.594,144.059,146.331,143.91,"9,60B","1,06%",9600000000.0
16.09.2025,144.062,143.547,144.584,143.547,"8,48B","0,36%",8480000000.0
15.09.2025,143.547,142.292,144.194,142.292,"6,61B","0,90%",6610000000.0
12.09.2025,142.272,143.151,143.202,142.241,"6,39B","-0,61%",6390000000.0
11.09.2025,143.151,142.349,144.013,142.349,"7,57B","0,56%",7570000000.0
10.09.2025,142.349,141.612,143.182,141.612,"7,14B","0,52%",7140000000.0
09.09.2025,141.618,141.794,142.286,141.605,"7,48B","-0,12%",7480000000.0
08.09.2025,141.792,142.64,143.089,141.329,"7,44B","-0,59%",7440000000.0
05.09.2025,142.64,141.003,143.409,141.003,"8,38B","1,17%",8380000000.000001
04.09.2025,140.993,139.832,141.482,139.832,"8,03B","0,81%",8029999999.999999
03.09.2025,139.864,140.332,140.496,139.582,"7,58B","-0,34%",7580000000.0
02.09.2025,140.335,141.279,141.279,139.625,"8,79B","-0,67%",8790000000.0
01.09.2025,141.283,141.423,141.95,140.878,"4,95B","-0,10%",4950000000.0
29.08.2025,141.422,141.049,142.379,141.0,"9,33B","0,26%",9330000000.0
28.08.2025,141.049,139.206,142.138,139.206,"9,29B","1,32%",9290000000.0
27.08.2025,139.206,137.773,139.281,137.456,"6,61B","1,04%",6610000000.0
26.08.2025,137.771,138.026,138.037,137.058,"8,45B","-0,18%",8449999999.999999
25.08.2025,138.025,137.971,138.89,137.971,"5,99B","0,04%",5990000000.0
22.08.2025,137.968,134.511,138.072,134.511,"9,32B","2,57%",9320000000.0
21.08.2025,134.511,134.664,134.837,133.874,"6,52B","-0,12%",6520000000.0
20.08.2025,134.666,134.43,134.964,134.122,"6,85B","0,17%",6850000000.0
19.08.2025,134.432,137.321,137.321,133.997,"8,68B","-2,10%",8680000000.0
18.08.2025,137.322,136.341,137.902,136.341,"8,09B","0,72%",8090000000.0
15.08.2025,136.341,136.354,136.431,135.583,"9,29B","-0,01%",9290000000.0
14.08.2025,136.356,136.681,137.437,135.588,"9,67B","-0,24%",9670000000.0
13.08.2025,136.687,137.911,137.913,136.535,"9,40B","-0,89%",9400000000.0
12.08.2025,137.914,135.629,138.414,135.629,"8,34B","1,69%",8340000000.0
11.08.2025,135.623,135.913,136.307,135.496,"6,95B","-0,21%",6950000000.0
08.08.2025,135.913,136.526,136.761,135.659,"9,89B","-0,45%",9890000000.0
07.08.2025,136.528,134.538,137.007,134.533,"9,50B","1,48%",9500000000.0
06.08.2025,134.538,133.169,135.241,133.169,"8,68B","1,04%",8680000000.0
05.08.2025,133.151,132.971,134.233,132.682,"6,61B","0,14%",6610000000.0
04.08.2025,132.971,132.44,133.929,132.44,"6,14B","0,40%",6140000000.0
01.08.2025,132.437,132.92,133.237,132.14,"8,50B","-0,48%",8500000000.0
31.07.2025,133.071,133.987,133.987,132.096,"9,20B","-0,69%",9200000000.0
30.07.2025,133.99,132.702,134.368,131.883,"8,66B","0,95%",8660000000.0
29.07.2025,132.726,132.13,133.346,132.13,"6,32B","0,45%",6320000000.0
28.07.2025,132.129,133.538,133.902,131.55,"6,63B","-1,04%",6630000000.0
25.07.2025,133.524,133.82,134.204,133.285,"5,56B","-0,21%",5560000000.0
24.07.2025,133.808,135.357,135.363,133.648,"5,98B","-1,15%",5980000000.0
23.07.2025,135.368,134.036,135.782,133.676,"6,53B","0,99%",6530000000.0
22.07.2025,134.036,134.18,135.3,133.986,"7,05B","-0,10%",7050000000.0
21.07.2025,134.167,133.382,134.865,133.367,"6,73B","0,59%",6730000000.0
18.07.2025,133.382,135.562,135.562,133.296,"10,07B","-1,61%",10070000000.0
17.07.2025,135.565,135.515,135.792,135.016,"6,80B","0,04%",6800000000.0
16.07.2025,135.511,135.25,135.641,134.265,"7,83B","0,19%",7830000000.0
15.07.2025,135.25,135.298,136.022,134.38,"6,90B","-0,04%",6900000000.0
14.07.2025,135.299,136.187,136.187,134.84,"7,33B","-0,65%",7330000000.0
11.07.2025,136.187,136.742,136.742,135.528,"7,40B","-0,41%",7400000000.0
10.07.2025,136.743,137.472,137.472,136.014,"9,57B","-0,54%",9570000000.0
09.07.2025,137.481,139.303,139.331,137.299,"7,58B","-1,31%",7580000000.0
08.07.2025,139.303,139.491,139.591,138.77,"6,75B","-0,13%",6750000000.0
07.07.2025,139.49,141.265,141.342,139.295,"6,12B","-1,26%",6120000000.0
04.07.2025,141.264,140.928,141.564,140.597,"3,31B","0,24%",3310000000.0
03.07.2025,140.928,139.051,141.304,139.051,"6,08B","1,35%",6080000000.0
02.07.2025,139.051,139.586,140.049,138.384,"8,81B","-0,36%",8810000000.0
01.07.2025,139.549,138.855,139.695,138.855,"6,35B","0,50%",6350000000.0
30.06.2025,138.855,136.865,139.103,136.43,"7,68B","1,45%",7680000000.0
27.06.2025,136.866,137.113,137.209,136.469,"6,24B","-0,18%",6240000000.0
26.06.2025,137.114,135.767,137.353,135.756,"8,02B","0,99%",8020000000.0
25.06.2025,135.767,137.163,137.163,135.565,"7,71B","-1,02%",7710000000.0
24.06.2025,137.165,136.552,138.156,136.254,"8,08B","0,45%",8080000000.0
23.06.2025,136.551,137.116,137.13,135.835,"7,73B","-0,41%",7730000000.0
20.06.2025,137.116,138.715,138.719,136.815,"11,29B","-1,15%",11290000000.0
18.06.2025,138.717,138.844,139.161,138.443,"8,32B","-0,09%",8320000000.0
17.06.2025,138.84,139.256,139.497,138.293,"8,38B","-0,30%",8380000000.000001
16.06.2025,139.256,137.212,139.988,137.212,"7,62B","1,49%",7620000000.0
13.06.2025,137.213,137.8,137.8,136.586,"8,63B","-0,43%",8630000000.0
12.06.2025,137.8,137.127,137.931,136.175,"7,12B","0,49%",7120000000.0
11.06.2025,137.128,136.443,137.531,135.628,"8,77B","0,51%",8770000000.0
10.06.2025,136.436,135.716,137.369,135.716,"8,19B","0,54%",8189999999.999999
09.06.2025,135.699,136.102,136.106,134.119,"7,76B","-0,30%",7760000000.0
06.06.2025,136.102,136.236,136.89,135.601,"9,12B","-0,10%",9120000000.0
05.06.2025,136.236,137.003,137.451,136.031,"9,48B","-0,56%",9480000000.0
04.06.2025,137.002,137.547,138.797,136.695,"10,20B","-0,40%",10200000000.0
03.06.2025,137.546,136.787,137.672,136.175,"9,70B","0,56%",9700000000.0
02.06.2025,136.787,137.026,138.471,136.483,"9,10B","-0,18%",9100000000.0
30.05.2025,137.027,138.546,138.637,136.726,"15,14B","-1,09%",15140000000.0
29.05.2025,138.534,138.869,139.108,137.993,"8,83B","-0,25%",8830000000.0
28.05.2025,138.888,139.541,139.547,138.58,"9,73B","-0,47%",9730000000.0
27.05.2025,139.541,138.136,140.382,138.136,"11,19B","1,02%",11190000000.0
26.05.2025,138.136,137.824,138.8,137.795,"5,55B","0,23%",5550000000.0
23.05.2025,137.824,137.273,137.824,134.997,"10,68B","0,40%",10680000000.0
22.05.2025,137.273,137.881,138.837,137.088,"13,22B","-0,44%",13220000000.0
21.05.2025,137.881,140.109,140.109,137.538,"10,15B","-1,59%",10150000000.0
20.05.2025,140.11,139.636,140.244,138.966,"9,65B","0,34%",9650000000.0
19.05.2025,139.636,139.186,140.203,138.587,"9,59B","0,32%",9590000000.0
16.05.2025,139.187,139.335,139.335,137.713,"12,11B","-0,11%",12110000000.0
15.05.2025,139.334,138.425,139.408,138.321,"11,50B","0,66%",11500000000.0
14.05.2025,138.423,138.965,139.362,138.228,"11,16B","-0,39%",11160000000.0
13.05.2025,138.963,136.565,139.419,136.55,"13,07B","1,76%",13070000000.0
12.05.2025,136.563,136.516,137.519,136.356,"10,92B","0,04%",10920000000.0
09.05.2025,136.512,136.232,137.286,136.105,"13,88B","0,21%",13880000000.0
08.05.2025,136.232,133.458,137.635,133.458,"17,20B","2,12%",17200000000.0
07.05.2025,133.398,133.517,134.11,132.872,"9,94B","-0,09%",9940000000.0
06.05.2025,133.516,133.499,134.135,133.26,"11,14B","0,02%",11140000000.0
05.05.2025,133.491,135.131,135.198,133.39,"10,80B","-1,22%",10800000000.0
02.05.2025,135.134,135.067,135.275,134.355,"12,74B","0,05%",12740000000.0
30.04.2025,135.067,135.094,135.171,133.955,"15,45B","-0,02%",15450000000.0
29.04.2025,135.093,135.017,136.15,134.899,"12,76B","0,06%",12760000000.0
28.04.2025,135.016,134.741,135.709,134.711,"11,45B","0,21%",11450000000.0
25.04.2025,134.739,134.579,134.992,134.186,"13,05B","0,12%",13050000000.0
24.04.2025,134.58,132.245,134.938,132.223,"14,11B","1,79%",14110000000.0
23.04.2025,132.216,130.468,133.318,130.468,"11,34B","1,34%",11340000000.0
22.04.2025,130.464,129.65,130.877,128.726,"8,61B","0,63%",8610000000.0
17.04.2025,129.65,128.316,130.091,127.973,"9,98B","1,04%",9980000000.0
16.04.2025,128.317,129.245,129.605,128.149,"11,54B","-0,72%",11540000000.0
15.04.2025,129.245,129.452,129.927,128.951,"8,84B","-0,16%",8840000000.0
14.04.2025,129.454,127.683,129.955,127.683,"10,61B","1,39%",10610000000.0
11.04.2025,127.682,126.355,128.386,126.078,"10,08B","1,05%",10080000000.0
10.04.2025,126.355,127.796,127.797,124.895,"11,46B","-1,13%",11460000000.0
09.04.2025,127.796,123.928,128.649,122.887,"16,92B","3,12%",16920000000.000002
08.04.2025,123.932,125.588,127.652,123.454,"12,81B","-1,32%",12810000000.0
07.04.2025,125.588,127.229,128.411,123.876,"14,05B","-1,31%",14050000000.0
04.04.2025,127.256,131.139,131.139,126.466,"13,18B","-2,96%",13180000000.0
03.04.2025,131.141,131.185,132.552,130.182,"12,33B","-0,04%",12330000000.0
02.04.2025,131.19,131.151,131.424,130.393,"8,82B","0,03%",8820000000.0
01.04.2025,131.147,130.267,131.982,130.081,"8,97B","0,68%",8970000000.0
31.03.2025,130.26,131.9,131.901,130.115,"9,99B","-1,25%",9990000000.0
28.03.2025,131.902,133.143,133.143,131.315,"8,91B","-0,94%",8910000000.0
27.03.2025,133.149,132.522,133.904,132.479,"10,02B","0,47%",10020000000.0
26.03.2025,132.52,132.069,132.984,132.068,"9,40B","0,34%",9400000000.0
25.03.2025,132.068,131.327,133.471,131.325,"9,24B","0,57%",9240000000.0
24.03.2025,131.321,132.344,132.424,130.992,"8,30B","-0,77%",8300000000.000001
21.03.2025,132.345,132.005,132.588,131.776,"14,19B","0,30%",14190000000.0
20.03.2025,131.955,132.505,132.713,131.813,"14,19B","-0,42%",14190000000.0
19.03.2025,132.508,131.476,132.984,131.451,"12,20B","0,79%",12200000000.0
18.03.2025,131.475,130.832,131.834,130.722,"10,99B","0,49%",10990000000.0
17.03.2025,130.834,128.959,131.313,128.957,"11,06B","1,46%",11060000000.0
14.03.2025,128.957,125.647,129.194,125.647,"14,57B","2,64%",14570000000.0
13.03.2025,125.637,123.863,125.774,123.59,"11,26B","1,43%",11260000000.0
12.03.2025,123.864,123.507,124.048,122.969,"8,25B","0,29%",8250000000.0
11.03.2025,123.507,124.519,124.625,122.636,"8,81B","-0,81%",8810000000.0
10.03.2025,124.519,125.031,125.031,123.471,"9,37B","-0,41%",9370000000.0
07.03.2025,125.035,123.357,125.822,122.53,"9,98B","1,36%",9980000000.0
06.03.2025,123.358,123.048,124.112,122.681,"10,06B","0,25%",10060000000.0
05.03.2025,123.047,122.799,123.364,122.747,"9,60B","0,20%",9600000000.0
28.02.2025,122.799,124.798,124.916,122.659,"24,87B","-1,60%",24870000000.0
27.02.2025,124.799,124.768,125.497,124.352,"12,55B","0,02%",12550000000.0
26.02.2025,124.769,125.98,126.563,124.732,"11,36B","-0,96%",11360000000.0
25.02.2025,125.98,125.401,126.718,125.382,"11,08B","0,46%",11080000000.0
24.02.2025,125.401,127.129,127.275,125.162,"10,15B","-1,36%",10150000000.0
21.02.2025,127.128,127.601,127.654,126.483,"11,09B","-0,37%",11090000000.0
20.02.2025,127.601,127.309,127.871,127.063,"10,64B","0,23%",10640000000.0
19.02.2025,127.309,128.528,128.528,127.028,"9,30B","-0,95%",9300000000.0
18.02.2025,128.532,128.553,129.294,128.012,"10,99B","-0,02%",10990000000.0
17.02.2025,128.552,128.229,129.534,128.229,"9,97B","0,26%",9970000000.0
14.02.2025,128.219,124.849,128.482,124.849,"12,56B","2,70%",12560000000.0
13.02.2025,124.85,124.372,124.853,123.778,"9,05B","0,38%",9050000000.0
12.02.2025,124.38,126.513,126.513,124.116,"14,63B","-1,69%",14630000000.0
11.02.2025,126.522,125.571,126.886,125.57,"11,24B","0,76%",11240000000.0
10.02.2025,125.572,124.619,126.386,124.619,"8,91B","0,76%",8910000000.0
07.02.2025,124.619,126.219,126.524,124.32,"10,95B","-1,27%",10950000000.0
06.02.2025,126.225,125.531,126.399,125.249,"10,03B","0,55%",10030000000.0
05.02.2025,125.534,125.146,125.846,124.637,"9,96B","0,31%",9960000000.0
04.02.2025,125.147,125.964,125.964,124.694,"9,78B","-0,65%",9780000000.0
03.02.2025,125.97,126.135,126.473,125.566,"9,55B","-0,13%",9550000000.0
31.01.2025,126.135,126.914,127.532,126.057,"10,24B","-0,61%",10240000000.0
30.01.2025,126.913,123.433,127.169,123.432,"11,69B","2,82%",11690000000.0
29.01.2025,123.432,124.056,124.767,123.278,"7,35B","-0,50%",7350000000.0
28.01.2025,124.056,124.861,124.881,123.973,"8,31B","-0,65%",8310000000.000001
27.01.2025,124.862,122.443,124.862,122.207,"11,02B","1,97%",11020000000.0
24.01.2025,122.447,122.483,122.908,122.196,"7,78B","-0,03%",7780000000.0
23.01.2025,122.483,122.965,123.958,122.159,"9,49B","-0,40%",9490000000.0
22.01.2025,122.972,123.345,123.865,122.926,"9,98B","-0,30%",9980000000.0
21.01.2025,123.338,122.85,123.462,122.29,"7,82B","0,39%",7820000000.0
20.01.2025,122.855,122.349,123.172,121.511,"6,05B","0,41%",6050000000.0
17.01.2025,122.35,121.258,122.674,121.074,"10,24B","0,92%",10240000000.0
16.01.2025,121.234,122.649,122.66,120.796,"11,31B","-1,15%",11310000000.0
15.01.2025,122.65,119.309,122.988,119.303,"11,93B","2,81%",11930000000.0
14.01.2025,119.299,119.007,119.451,118.223,"9,35B","0,25%",9350000000.0
13.01.2025,119.007,118.856,119.729,118.743,"8,16B","0,13%",8160000000.0
10.01.2025,118.856,119.781,120.052,118.732,"9,26B","-0,77%",9260000000.0
09.01.2025,119.781,119.625,120.145,119.502,"6,61B","0,13%",6610000000.0
08.01.2025,119.625,121.16,121.16,119.351,"10,23B","-1,27%",10230000000.0
07.01.2025,121.163,120.022,121.713,120.022,"11,12B","0,95%",11120000000.0
06.01.2025,120.022,118.534,120.322,118.534,"9,69M","1,26%",9690000.0
03.01.2025,118.533,120.125,120.356,118.404,"9,80M","-1,33%",9800000.0
02.01.2025,120.125,120.283,120.782,119.12,"9,37M","-0,13%",9370000.0
30.12.2024,120.283,120.267,121.05,120.158,"8,90M","0,01%",8900000.0
27.12.2024,120.269,121.078,121.609,120.252,"8,94M","-0,67%",8940000.0
26.12.2024,121.078,120.767,121.612,120.428,"8,34M","0,26%",8340000.0
23.12.2024,120.767,122.105,122.105,120.617,"9,95M","-1,09%",9950000.0
20.12.2024,122.102,121.183,122.209,120.7,"18,13M","0,75%",18130000.0
19.12.2024,121.188,120.768,121.77,120.768,"13,68M","0,34%",13680000.0
18.12.2024,120.772,124.699,124.699,120.457,"19,74M","-3,15%",19740000.0
17.12.2024,124.698,123.56,125.301,123.56,"17,56M","0,92%",17560000.0
16.12.2024,123.56,124.61,124.956,123.495,"11,07M","-0,84%",11070000.0
13.12.2024,124.612,126.102,126.29,124.578,"11,76M","-1,13%",11760000.0
12.12.2024,126.042,129.587,129.587,125.829,"13,45M","-2,74%",13450000.0
11.12.2024,129.593,128.228,130.899,127.362,"13,17M","1,06%",13170000.0
10.12.2024,128.228,127.213,128.511,127.213,"9,14M","0,80%",9140000.0
09.12.2024,127.21,125.946,127.542,125.946,"9,37M","1,00%",9370000.0
06.12.2024,125.946,127.856,127.872,125.833,"11,22M","-1,50%",11220000.0
05.12.2024,127.858,126.088,127.989,126.087,"9,53M","1,40%",9530000.0
04.12.2024,126.087,126.139,126.72,125.828,"9,39M","-0,04%",9390000.0
03.12.2024,126.139,125.235,126.417,125.233,"9,99M","0,72%",9990000.0
02.12.2024,125.236,125.668,125.901,124.734,"11,52M","-0,34%",11520000.0
29.11.2024,125.668,124.611,126.056,123.946,"16,40M","0,85%",16399999.999999998
28.11.2024,124.61,127.667,127.668,124.39,"12,83M","-2,40%",12830000.0
27.11.2024,127.669,129.923,130.283,127.669,"12,32M","-1,73%",12320000.0
26.11.2024,129.922,129.043,130.361,129.042,"9,75M","0,69%",9750000.0
25.11.2024,129.036,129.125,129.495,128.932,"14,41M","-0,07%",14410000.0
22.11.2024,129.126,126.944,129.126,126.944,"9,19M","1,74%",9190000.0
21.11.2024,126.922,128.197,128.197,126.594,"10,27M","-0,99%",10270000.0
19.11.2024,128.197,127.768,128.579,127.235,"9,10M","0,34%",9100000.0
18.11.2024,127.768,127.791,128.277,127.226,"10,74M","-0,02%",10740000.0
14.11.2024,127.792,127.734,128.423,127.389,"13,14M","0,05%",13140000.0
13.11.2024,127.734,127.698,128.1,126.869,"12,69M","0,03%",12690000.0
12.11.2024,127.698,127.873,128.21,127.411,"9,52M","-0,14%",9520000.0
11.11.2024,127.874,127.829,128.095,127.306,"8,40M","0,03%",8400000.0
08.11.2024,127.83,129.647,129.647,126.973,"13,18M","-1,43%",13180000.0
07.11.2024,129.682,130.341,131.319,129.406,"10,52M","-0,51%",10520000.0
06.11.2024,130.341,130.613,130.67,128.822,"10,54M","-0,24%",10540000.0
05.11.2024,130.661,130.515,130.769,129.692,"8,56M","0,11%",8560000.0
04.11.2024,130.515,128.13,130.609,128.128,"9,01M","1,87%",9010000.0
01.11.2024,128.121,129.718,129.902,128.07,"9,90M","-1,23%",9900000.0
31.10.2024,129.713,130.639,130.798,129.642,"9,07M","-0,71%",9070000.0
30.10.2024,130.639,130.73,131.027,130.473,"7,33M","-0,07%",7330000.0
29.10.2024,130.73,131.214,131.765,130.693,"7,64M","-0,37%",7640000.0
28.10.2024,131.213,129.894,131.421,129.894,"7,14M","1,02%",7140000.0
25.10.2024,129.893,130.067,130.529,129.806,"8,51M","-0,13%",8510000.0
24.10.2024,130.067,129.233,130.13,128.798,"8,31M","0,65%",8310000.000000001
23.10.2024,129.233,129.949,129.949,128.589,"7,96M","-0,55%",7960000.0
22.10.2024,129.951,130.346,130.346,129.094,"8,22M","-0,31%",8220000.000000001
21.10.2024,130.362,130.499,131.124,130.157,"7,77M","-0,11%",7770000.0
18.10.2024,130.499,130.793,131.725,130.121,"8,68M","-0,22%",8680000.0
17.10.2024,130.793,131.716,131.716,129.902,"7,09M","-0,73%",7090000.0
16.10.2024,131.75,131.045,132.233,130.78,"10,28M","0,54%",10280000.0
15.10.2024,131.043,131.005,131.457,130.2,"7,98M","0,03%",7980000.0
14.10.2024,131.005,129.992,131.22,129.729,"8,50M","0,78%",8500000.0
11.10.2024,129.992,130.354,130.354,129.338,"7,97M","-0,28%",7970000.0
10.10.2024,130.353,129.963,130.418,129.835,"7,62M","0,30%",7620000.0
09.10.2024,129.962,131.51,131.52,129.719,"9,22M","-1,18%",9220000.0
08.10.2024,131.512,132.016,132.016,130.371,"9,09M","-0,38%",9090000.0
07.10.2024,132.018,131.792,132.943,131.676,"7,70M","0,17%",7700000.0
04.10.2024,131.792,131.672,131.936,131.156,"7,05M","0,09%",7050000.0
03.10.2024,131.672,133.514,133.514,131.176,"9,82M","-1,38%",9820000.0
02.10.2024,133.515,132.495,134.922,132.495,"9,40M","0,77%",9400000.0
01.10.2024,132.495,131.817,133.405,131.817,"9,84M","0,51%",9840000.0
30.09.2024,131.816,132.761,133.12,131.816,"9,13M","-0,69%",9130000.0
27.09.2024,132.73,133.01,133.923,132.628,"9,34M","-0,21%",9340000.0
26.09.2024,133.01,131.595,133.313,131.594,"11,62M","1,08%",11620000.0
25.09.2024,131.586,132.156,132.982,131.489,"10,53M","-0,43%",10530000.0
24.09.2024,132.156,130.57,133.073,130.57,"9,37M","1,22%",9370000.0
23.09.2024,130.568,131.065,131.065,130.1,"9,14M","-0,38%",9140000.0
20.09.2024,131.065,133.121,133.128,130.907,"13,61M","-1,55%",13610000.0
19.09.2024,133.123,133.748,134.759,133.123,"9,25M","-0,47%",9250000.0
18.09.2024,133.748,134.96,135.203,133.748,"9,79M","-0,90%",9790000.0
17.09.2024,134.96,135.118,135.118,134.18,"7,31M","-0,12%",7310000.0
16.09.2024,135.118,134.885,135.715,134.87,"6,71M","0,18%",6710000.0
13.09.2024,134.882,134.031,135.879,134.031,"8,87M","0,64%",8870000.0
12.09.2024,134.029,134.677,134.777,133.591,"7,00M","-0,48%",7000000.0
11.09.2024,134.677,134.319,135.087,133.757,"7,95M","0,27%",7950000.0
10.09.2024,134.32,134.738,134.738,133.754,"8,25M","-0,31%",8250000.0
09.09.2024,134.737,134.574,135.25,134.399,"6,59M","0,12%",6590000.0
06.09.2024,134.572,136.508,136.653,134.476,"7,56M","-1,41%",7560000.0
05.09.2024,136.502,136.112,136.656,135.959,"7,53M","0,29%",7530000.0
04.09.2024,136.111,134.359,136.838,134.359,"9,42M","1,31%",9420000.0
03.09.2024,134.353,134.907,135.011,134.171,"8,80M","-0,41%",8800000.0
02.09.2024,134.906,136.004,136.004,134.497,"5,53M","-0,81%",5530000.0
30.08.2024,136.004,136.041,136.139,134.91,"18,40M","-0,03%",18400000.0
29.08.2024,136.041,137.349,137.37,135.858,"8,39M","-0,95%",8390000.0
28.08.2024,137.344,136.776,137.469,135.746,"7,46M","0,42%",7460000.0
27.08.2024,136.776,136.888,137.213,136.664,"6,75M","-0,08%",6750000.0
26.08.2024,136.889,135.608,137.013,135.596,"7,56M","0,94%",7560000.0
23.08.2024,135.608,135.174,136.478,135.174,"8,65M","0,32%",8650000.0
22.08.2024,135.173,136.462,136.462,134.836,"8,05M","-0,95%",8050000.000000001
21.08.2024,136.464,136.088,137.04,136.086,"9,57M","0,28%",9570000.0
20.08.2024,136.087,135.779,136.33,135.312,"8,11M","0,23%",8109999.999999999
19.08.2024,135.778,133.953,136.179,133.953,"11,28M","1,36%",11280000.0
16.08.2024,133.953,134.154,134.781,133.852,"10,87M","-0,15%",10870000.0
15.08.2024,134.153,133.319,134.575,133.319,"10,53M","0,63%",10530000.0
14.08.2024,133.318,132.398,133.777,132.112,"12,16M","0,69%",12160000.0
